alumno_id,materia_asignada_id,materia,ciclo,fecha_corte,Examen 1_1,Examen 2_1,Examen Final_1,Exposición_1,Tarea 1_1,Tarea 2_1,Tarea 3_1,Tarea 4_1,Tarea 5_1,Tarea 6_1,Tarea 7_1,cantidad_participaciones,porcentaje_participacion,promedio_participacion,porcentaje_asistencia,promedio_nota,aprobado
70,26,Química,2022,2022-08-16,81.82,71.96,59.94,,70.77,,64.15,81.67,,75.13,83.31,34,0.2809917355371901,7.705588235294116,0.8181818181818182,73.59375,1
70,26,Química,2022,2022-09-07,81.82,71.96,59.94,,70.77,73.13,64.15,81.67,,75.13,83.31,39,0.2846715328467153,7.647948717948718,0.8175182481751825,73.54222222222221,1
70,26,Química,2022,2022-10-26,81.82,71.96,59.94,82.95,70.77,73.13,64.15,81.67,,75.13,83.31,51,0.29651162790697677,7.597058823529412,0.8255813953488372,74.48299999999999,1
70,26,Química,2022,2022-11-21,81.82,71.96,59.94,82.95,70.77,73.13,64.15,81.67,81.34,75.13,83.31,57,0.3,7.571754385964914,0.8315789473684211,75.10636363636364,1
52,26,Química,2022,2022-04-04,,,,,,,,,75.23,,,6,0.24,8.086666666666668,0.88,75.23,1
52,26,Química,2022,2022-04-07,,,,72.62,,,,,75.23,,,8,0.2857142857142857,8.01,0.8571428571428571,73.92500000000001,1
52,26,Química,2022,2022-04-08,,,,72.62,,66.15,,,75.23,,,8,0.27586206896551724,8.01,0.8620689655172413,71.33333333333333,1
52,26,Química,2022,2022-05-02,,,,72.62,,66.15,,69.23,75.23,,,13,0.28888888888888886,7.551538461538461,0.8,70.8075,1
52,26,Química,2022,2022-05-17,,76.89,,72.62,,66.15,,69.23,75.23,,,17,0.30357142857142855,7.421176470588234,0.8392857142857143,72.024,1
52,26,Química,2022,2022-06-10,,76.89,74.09,72.62,,66.15,,69.23,75.23,,,20,0.2702702702702703,7.398999999999999,0.8378378378378378,72.36833333333334,1
52,26,Química,2022,2022-07-12,,76.89,74.09,72.62,,66.15,78.63,69.23,75.23,,,23,0.23958333333333334,7.4747826086956515,0.8541666666666666,73.26285714285714,1
52,26,Química,2022,2022-09-08,,76.89,74.09,72.62,66.13,66.15,78.63,69.23,75.23,,,32,0.2318840579710145,7.6915625,0.855072463768116,72.37125,1
52,26,Química,2022,2022-10-10,82.14,76.89,74.09,72.62,66.13,66.15,78.63,69.23,75.23,,,36,0.225,7.836944444444445,0.875,73.45666666666666,1
52,26,Química,2022,2022-10-27,82.14,76.89,74.09,72.62,66.13,66.15,78.63,69.23,75.23,71.8,,37,0.2138728323699422,7.785675675675676,0.8728323699421965,73.291,1
52,26,Química,2022,2022-11-07,82.14,76.89,74.09,72.62,66.13,66.15,78.63,69.23,75.23,71.8,72.05,40,0.2222222222222222,7.768249999999999,0.8722222222222222,73.17818181818181,1
67,26,Química,2022,2022-03-29,,,,,,,,78.57,,,,6,0.2857142857142857,7.751666666666668,0.7142857142857143,78.57,1
67,26,Química,2022,2022-04-04,,,,66.32,,,,78.57,,,,7,0.28,7.602857142857144,0.76,72.445,1
67,26,Química,2022,2022-04-25,,,,66.32,,76.86,,78.57,,,,12,0.3,7.364999999999999,0.825,73.91666666666667,1
67,26,Química,2022,2022-05-26,,,,66.32,,76.86,,78.57,75.1,,,15,0.23809523809523808,7.462666666666666,0.7936507936507936,74.2125,1
67,26,Química,2022,2022-06-30,,66.18,,66.32,,76.86,,78.57,75.1,,,22,0.25,7.85409090909091,0.8409090909090909,72.60600000000001,1
67,26,Química,2022,2022-10-19,81.22,66.18,,66.32,,76.86,,78.57,75.1,,,39,0.23353293413173654,7.909487179487178,0.8383233532934131,74.04166666666667,1
67,26,Química,2022,2022-10-24,81.22,66.18,,66.32,72.32,76.86,,78.57,75.1,,,40,0.23529411764705882,7.857249999999999,0.8352941176470589,73.7957142857143,1
67,26,Química,2022,2022-10-31,81.22,66.18,,66.32,72.32,76.86,,78.57,75.1,,83.97,41,0.2342857142857143,7.834634146341463,0.8285714285714286,75.06750000000001,1
67,26,Química,2022,2022-11-15,81.22,66.18,,66.32,72.32,76.86,78.27,78.57,75.1,,83.97,45,0.24193548387096775,7.8262222222222215,0.8333333333333334,75.42333333333335,1
67,26,Química,2022,2022-11-18,81.22,66.18,82.97,66.32,72.32,76.86,78.27,78.57,75.1,79.6,83.97,47,0.24867724867724866,7.789787234042552,0.8306878306878307,76.48909090909093,1
67,26,Química,2022,2022-11-18,81.22,66.18,82.97,66.32,72.32,76.86,78.27,78.57,75.1,79.6,83.97,47,0.24867724867724866,7.789787234042552,0.8306878306878307,76.48909090909093,1
63,26,Química,2022,2022-04-26,77.84,,,,,,,,,,,13,0.3170731707317073,7.444615384615385,0.7560975609756098,77.84,1
63,26,Química,2022,2022-05-03,77.84,,,,,,72.26,,,,,14,0.30434782608695654,7.596428571428571,0.7608695652173914,75.05000000000001,1
63,26,Química,2022,2022-05-23,77.84,,,,,,72.26,,82.74,,,21,0.35,7.455714285714286,0.75,77.61333333333334,1
63,26,Química,2022,2022-06-08,77.84,,,,,,72.26,83.89,82.74,,,22,0.3055555555555556,7.488636363636365,0.7638888888888888,79.1825,1
63,26,Química,2022,2022-08-11,77.84,,,,,69.98,72.26,83.89,82.74,,,31,0.2627118644067797,7.537419354838709,0.7542372881355932,77.34200000000001,1
63,26,Química,2022,2022-09-07,77.84,,,,68.3,69.98,72.26,83.89,82.74,,,37,0.27007299270072993,7.428378378378378,0.7518248175182481,75.835,1
63,26,Química,2022,2022-09-16,77.84,,,,68.3,69.98,72.26,83.89,82.74,69.52,,41,0.2847222222222222,7.429756097560975,0.75,74.93285714285715,1
63,26,Química,2022,2022-10-14,77.84,,,74.4,68.3,69.98,72.26,83.89,82.74,69.52,,44,0.2682926829268293,7.371363636363634,0.7439024390243902,74.86625,1
63,26,Química,2022,2022-10-25,77.84,67.59,,74.4,68.3,69.98,72.26,83.89,82.74,69.52,,45,0.2631578947368421,7.364888888888887,0.7543859649122807,74.05777777777777,1
63,26,Química,2022,2022-10-27,77.84,67.59,,74.4,68.3,69.98,72.26,83.89,82.74,69.52,82.4,45,0.26011560693641617,7.364888888888887,0.7514450867052023,74.892,1
63,26,Química,2022,2022-11-01,77.84,67.59,82.55,74.4,68.3,69.98,72.26,83.89,82.74,69.52,82.4,46,0.26136363636363635,7.404782608695649,0.7556818181818182,75.58818181818181,1
45,26,Química,2022,2022-03-17,,,,,,,,,,79.85,,2,0.15384615384615385,7.5649999999999995,1.0,79.85,1
45,26,Química,2022,2022-05-16,,,84.21,,,,,,,79.85,,14,0.2545454545454545,7.850714285714284,0.8363636363636363,82.03,1
45,26,Química,2022,2022-05-27,,,84.21,,,,66.29,,,79.85,,18,0.28125,7.36611111111111,0.84375,76.78333333333332,1
45,26,Química,2022,2022-08-30,,,84.21,,,,66.29,,,79.85,68.51,34,0.2595419847328244,7.175882352941175,0.816793893129771,74.71499999999999,1
45,26,Química,2022,2022-09-13,,,84.21,,,72.72,66.29,,57.33,79.85,68.51,34,0.24113475177304963,7.175882352941175,0.8156028368794326,71.48499999999999,1
45,26,Química,2022,2022-09-13,,,84.21,,,72.72,66.29,,57.33,79.85,68.51,34,0.24113475177304963,7.175882352941175,0.8156028368794326,71.48499999999999,1
45,26,Química,2022,2022-09-20,73.02,,84.21,,,72.72,66.29,,57.33,79.85,68.51,36,0.2465753424657534,7.273611111111109,0.821917808219178,71.7042857142857,1
45,26,Química,2022,2022-10-07,73.02,,84.21,,,72.72,66.29,72.56,57.33,79.85,68.51,39,0.24528301886792453,7.346410256410254,0.8176100628930818,71.81125,1
45,26,Química,2022,2022-10-20,73.02,71.38,84.21,,,72.72,66.29,72.56,57.33,79.85,68.51,43,0.25595238095238093,7.3265116279069735,0.8273809523809523,71.76333333333334,1
45,26,Química,2022,2022-11-15,73.02,71.38,84.21,79.33,,72.72,66.29,72.56,57.33,79.85,68.51,50,0.26881720430107525,7.293399999999996,0.8279569892473119,72.52,1
45,26,Química,2022,2022-11-17,73.02,71.38,84.21,79.33,53.86,72.72,66.29,72.56,57.33,79.85,68.51,51,0.2712765957446808,7.294509803921565,0.8297872340425532,70.82363636363637,1
39,26,Química,2022,2022-05-26,,,,90.49,,,,,,,,14,0.2222222222222222,7.660714285714286,0.7619047619047619,90.49,1
39,26,Química,2022,2022-06-02,51.6,,,90.49,,,,,,,,16,0.23529411764705882,7.50375,0.7647058823529411,71.045,1
39,26,Química,2022,2022-06-07,51.6,,,90.49,,,,96.39,,,,16,0.22535211267605634,7.50375,0.7746478873239436,79.49333333333334,1
39,26,Química,2022,2022-06-15,51.6,,,90.49,,,,96.39,99.24,,,17,0.22077922077922077,7.643529411764706,0.7792207792207793,84.43,1
39,26,Química,2022,2022-06-16,51.6,,,90.49,,,,96.39,99.24,,88.27,17,0.21794871794871795,7.643529411764706,0.7692307692307693,85.19800000000001,1
39,26,Química,2022,2022-07-04,51.6,86.01,,90.49,,,,96.39,99.24,,88.27,19,0.2111111111111111,7.7542105263157906,0.7444444444444445,85.33333333333333,1
39,26,Química,2022,2022-07-27,51.6,86.01,,90.49,,,98.64,96.39,99.24,,88.27,20,0.18691588785046728,7.7515,0.7663551401869159,87.23428571428572,1
39,26,Química,2022,2022-09-27,51.6,86.01,,90.49,,88.68,98.64,96.39,99.24,,88.27,29,0.19205298013245034,7.596206896551723,0.8211920529801324,87.41499999999999,1
39,26,Química,2022,2022-11-04,51.6,86.01,96.09,90.49,,88.68,98.64,96.39,99.24,,88.27,40,0.22346368715083798,7.617999999999999,0.8268156424581006,88.37888888888888,1
39,26,Química,2022,2022-11-14,51.6,86.01,96.09,90.49,,88.68,98.64,96.39,99.24,92.96,88.27,42,0.22702702702702704,7.607380952380951,0.8216216216216217,88.837,1
39,26,Química,2022,2022-11-16,51.6,86.01,96.09,90.49,97.77,88.68,98.64,96.39,99.24,92.96,88.27,43,0.22994652406417113,7.57813953488372,0.8181818181818182,89.6490909090909,1
69,26,Química,2022,2022-04-19,,,,,,81.79,,,,,,10,0.2777777777777778,7.581,0.8888888888888888,81.79,1
69,26,Química,2022,2022-04-22,,,80.14,,,81.79,,,,,,10,0.2564102564102564,7.581,0.8461538461538461,80.965,1
69,26,Química,2022,2022-05-05,,,80.14,,,81.79,,72.0,,,,13,0.2708333333333333,7.663846153846153,0.8541666666666666,77.97666666666667,1
69,26,Química,2022,2022-06-23,71.01,,80.14,,,81.79,,72.0,,,,21,0.25301204819277107,7.655714285714285,0.8192771084337349,76.235,1
69,26,Química,2022,2022-07-08,71.01,,80.14,78.02,,81.79,,72.0,,,,23,0.24468085106382978,7.774782608695652,0.8297872340425532,76.592,1
69,26,Química,2022,2022-07-11,71.01,,80.14,78.02,,81.79,,72.0,,79.73,,23,0.24210526315789474,7.774782608695652,0.8315789473684211,77.115,1
69,26,Química,2022,2022-07-21,71.01,,80.14,78.02,77.06,81.79,,72.0,,79.73,,26,0.2524271844660194,7.651923076923078,0.8252427184466019,77.10714285714286,1
69,26,Química,2022,2022-08-17,71.01,,80.14,78.02,77.06,81.79,,72.0,80.07,79.73,,32,0.26229508196721313,7.64625,0.8360655737704918,77.47749999999999,1
69,26,Química,2022,2022-09-23,71.01,54.84,80.14,78.02,77.06,81.79,,72.0,80.07,79.73,,37,0.2483221476510067,7.6764864864864855,0.8523489932885906,74.96222222222222,1
69,26,Química,2022,2022-10-11,71.01,54.84,80.14,78.02,77.06,81.79,72.01,72.0,80.07,79.73,,37,0.22981366459627328,7.6764864864864855,0.8633540372670807,74.667,1
69,26,Química,2022,2022-11-24,71.01,54.84,80.14,78.02,77.06,81.79,72.01,72.0,80.07,79.73,58.69,46,0.23834196891191708,7.72804347826087,0.8549222797927462,73.21454545454546,1
36,26,Química,2022,2022-03-11,,,,,,,87.38,,,,,2,0.2222222222222222,6.3149999999999995,0.8888888888888888,87.38,1
36,26,Química,2022,2022-04-12,,55.67,,,,,87.38,,,,,9,0.2903225806451613,7.044444444444444,0.8387096774193549,71.525,1
36,26,Química,2022,2022-05-03,,55.67,,,,,87.38,91.14,,,,13,0.2826086956521739,7.0576923076923075,0.8695652173913043,78.06333333333333,1
36,26,Química,2022,2022-06-14,,55.67,,,,,87.38,91.14,,,88.15,21,0.27631578947368424,7.186190476190476,0.868421052631579,80.58500000000001,1
36,26,Química,2022,2022-06-28,,55.67,,,,,87.38,91.14,,95.53,88.15,23,0.26744186046511625,7.216956521739131,0.8488372093023255,83.574,1
36,26,Química,2022,2022-08-03,,55.67,,,92.08,,87.38,91.14,,95.53,88.15,28,0.25,7.208928571428572,0.8482142857142857,84.99166666666666,1
36,26,Química,2022,2022-08-26,,55.67,,,92.08,,87.38,91.14,88.55,95.53,88.15,31,0.24031007751937986,7.230645161290322,0.8449612403100775,85.5,1
36,26,Química,2022,2022-08-30,95.15,55.67,,,92.08,,87.38,91.14,88.55,95.53,88.15,33,0.25190839694656486,7.25,0.8473282442748091,86.70625,1
36,26,Química,2022,2022-09-09,95.15,55.67,97.28,,92.08,,87.38,91.14,88.55,95.53,88.15,34,0.2446043165467626,7.257352941176471,0.841726618705036,87.88111111111111,1
36,26,Química,2022,2022-11-18,95.15,55.67,97.28,,92.08,60.64,87.38,91.14,88.55,95.53,88.15,47,0.24867724867724866,7.309574468085108,0.8677248677248677,85.15699999999998,1
36,26,Química,2022,2022-11-25,95.15,55.67,97.28,88.56,92.08,60.64,87.38,91.14,88.55,95.53,88.15,48,0.24742268041237114,7.316458333333334,0.8711340206185567,85.46636363636362,1
50,26,Química,2022,2022-04-25,,,,,,,,,,77.42,,9,0.225,7.684444444444444,0.875,77.42,1
50,26,Química,2022,2022-04-27,,,,,,,,,77.15,77.42,,9,0.21428571428571427,7.684444444444444,0.8571428571428571,77.285,1
50,26,Química,2022,2022-05-05,,,74.47,,,,,,77.15,77.42,,10,0.20833333333333334,7.443,0.8333333333333334,76.34666666666666,1
50,26,Química,2022,2022-05-20,,,74.47,,,,,79.38,77.15,77.42,,11,0.1864406779661017,7.669090909090908,0.847457627118644,77.10499999999999,1
50,26,Química,2022,2022-06-20,,,74.47,,83.61,,,79.38,77.15,77.42,,16,0.2,7.650624999999999,0.8875,78.40599999999999,1
50,26,Química,2022,2022-07-05,,,74.47,,83.61,,73.61,79.38,77.15,77.42,,20,0.21978021978021978,7.5844999999999985,0.8901098901098901,77.60666666666667,1
50,26,Química,2022,2022-08-25,,,74.47,,83.61,79.8,73.61,79.38,77.15,77.42,,33,0.2578125,7.403939393939391,0.890625,77.91999999999999,1
50,26,Química,2022,2022-09-28,,,74.47,75.91,83.61,79.8,73.61,79.38,77.15,77.42,,36,0.23684210526315788,7.418611111111109,0.8881578947368421,77.66874999999999,1
50,26,Química,2022,2022-10-31,83.06,,74.47,75.91,83.61,79.8,73.61,79.38,77.15,77.42,,41,0.2342857142857143,7.406097560975608,0.8971428571428571,78.26777777777778,1
50,26,Química,2022,2022-11-14,83.06,,74.47,75.91,83.61,79.8,73.61,79.38,77.15,77.42,57.08,42,0.22702702702702704,7.367142857142855,0.8918918918918919,76.149,1
50,26,Química,2022,2022-11-22,83.06,79.82,74.47,75.91,83.61,79.8,73.61,79.38,77.15,77.42,57.08,43,0.225130890052356,7.343720930232556,0.8952879581151832,76.48272727272727,1
60,26,Química,2022,2022-03-21,,,,,76.61,,,,,,,7,0.4666666666666667,7.844285714285713,0.7333333333333333,76.61,1
60,26,Química,2022,2022-04-08,70.37,,,,76.61,,,,,,,11,0.3793103448275862,8.057272727272727,0.7586206896551724,73.49000000000001,1
60,26,Química,2022,2022-04-18,70.37,,,,76.61,,,,,,67.21,12,0.34285714285714286,8.031666666666666,0.8,71.39666666666666,1
60,26,Química,2022,2022-04-20,70.37,,,,76.61,,74.61,,,,67.21,13,0.35135135135135137,7.809230769230769,0.7837837837837838,72.2,1
60,26,Química,2022,2022-04-22,70.37,84.56,,,76.61,,74.61,,,,67.21,13,0.3333333333333333,7.809230769230769,0.7692307692307693,74.672,1
60,26,Química,2022,2022-05-31,70.37,84.56,,,76.61,,74.61,,,66.05,67.21,20,0.30303030303030304,7.677499999999999,0.803030303030303,73.235,1
60,26,Química,2022,2022-06-09,70.37,84.56,,,76.61,,74.61,68.7,,66.05,67.21,21,0.2876712328767123,7.723809523809523,0.7945205479452054,72.58714285714287,1
60,26,Química,2022,2022-08-08,70.37,84.56,,66.78,76.61,,74.61,68.7,,66.05,67.21,30,0.2608695652173913,7.6823333333333315,0.8347826086956521,71.86125000000001,1
60,26,Química,2022,2022-08-10,70.37,84.56,,66.78,76.61,,74.61,68.7,83.8,66.05,67.21,31,0.26495726495726496,7.743225806451611,0.8376068376068376,73.18777777777778,1
60,26,Química,2022,2022-09-21,70.37,84.56,73.78,66.78,76.61,,74.61,68.7,83.8,66.05,67.21,40,0.272108843537415,7.656749999999998,0.8163265306122449,73.247,1
60,26,Química,2022,2022-10-19,70.37,84.56,73.78,66.78,76.61,72.17,74.61,68.7,83.8,66.05,67.21,42,0.25149700598802394,7.630238095238094,0.8263473053892215,73.1490909090909,1
66,26,Química,2022,2022-06-10,,,,,,,,,72.0,,,13,0.17567567567567569,7.977692307692307,0.8108108108108109,72.0,1
66,26,Química,2022,2022-06-28,,,,,,81.56,,,72.0,,,17,0.19767441860465115,7.998235294117647,0.7906976744186046,76.78,1
66,26,Química,2022,2022-07-05,,74.25,,,,81.56,,,72.0,,,19,0.2087912087912088,7.854210526315789,0.7912087912087912,75.93666666666667,1
66,26,Química,2022,2022-07-18,,74.25,,77.36,,81.56,,74.69,72.0,,,22,0.22,7.827727272727272,0.8,75.97200000000001,1
66,26,Química,2022,2022-07-18,,74.25,,77.36,,81.56,,74.69,72.0,,,22,0.22,7.827727272727272,0.8,75.97200000000001,1
66,26,Química,2022,2022-08-02,,74.25,,77.36,,81.56,77.92,74.69,72.0,,,22,0.1981981981981982,7.827727272727272,0.8198198198198198,76.29666666666667,1
66,26,Química,2022,2022-08-29,,74.25,80.43,77.36,,81.56,77.92,74.69,72.0,,,25,0.19230769230769232,7.936399999999999,0.823076923076923,76.88714285714286,1
66,26,Química,2022,2022-09-29,,74.25,80.43,77.36,,81.56,77.92,74.69,72.0,67.15,,26,0.16993464052287582,7.9511538461538445,0.8366013071895425,75.67000000000002,1
66,26,Química,2022,2022-10-07,,74.25,80.43,77.36,77.66,81.56,77.92,74.69,72.0,67.15,,26,0.16352201257861634,7.9511538461538445,0.8301886792452831,75.89111111111112,1
66,26,Química,2022,2022-10-11,,74.25,80.43,77.36,77.66,81.56,77.92,74.69,72.0,67.15,83.59,26,0.16149068322981366,7.9511538461538445,0.8322981366459627,76.66100000000002,1
66,26,Química,2022,2022-11-30,72.2,74.25,80.43,77.36,77.66,81.56,77.92,74.69,72.0,67.15,83.59,33,0.16751269035532995,7.889696969696967,0.8426395939086294,76.25545454545454,1
59,26,Química,2022,2022-05-31,,,,,,,80.78,,,,,15,0.22727272727272727,7.376000000000001,0.8333333333333334,80.78,1
59,26,Química,2022,2022-06-29,,,,82.68,,,80.78,,,,,17,0.19540229885057472,7.371764705882354,0.8160919540229885,81.73,1
59,26,Química,2022,2022-07-07,,,,82.68,75.15,,80.78,,,,,18,0.1935483870967742,7.274444444444446,0.8172043010752689,79.53666666666668,1
59,26,Química,2022,2022-07-18,,77.39,,82.68,75.15,,80.78,,,,,20,0.2,7.320500000000001,0.81,79.0,1
59,26,Química,2022,2022-08-08,78.49,77.39,,82.68,75.15,,80.78,,,,,22,0.19130434782608696,7.261363636363637,0.808695652173913,78.898,1
59,26,Química,2022,2022-08-10,78.49,77.39,,82.68,75.15,,80.78,66.63,,,,23,0.19658119658119658,7.26608695652174,0.8034188034188035,76.85333333333334,1
59,26,Química,2022,2022-09-08,78.49,77.39,,82.68,75.15,84.63,80.78,66.63,,,,28,0.2028985507246377,7.261428571428572,0.8043478260869565,77.96428571428571,1
59,26,Química,2022,2022-09-13,78.49,77.39,,82.68,75.15,84.63,80.78,66.63,,,74.7,28,0.19858156028368795,7.261428571428572,0.8085106382978723,77.55625,1
59,26,Química,2022,2022-09-27,78.49,77.39,,82.68,75.15,84.63,80.78,66.63,,69.4,74.7,30,0.1986754966887417,7.1146666666666665,0.8079470198675497,76.65,1
59,26,Química,2022,2022-10-04,78.49,77.39,,82.68,75.15,84.63,80.78,66.63,76.72,69.4,74.7,30,0.19230769230769232,7.1146666666666665,0.8012820512820513,76.657,1
59,26,Química,2022,2022-10-28,78.49,77.39,75.39,82.68,75.15,84.63,80.78,66.63,76.72,69.4,74.7,33,0.1896551724137931,7.0624242424242425,0.8160919540229885,76.54181818181817,1
65,26,Química,2022,2022-03-14,,,,,69.0,,,,,,,3,0.3,7.359999999999999,0.9,69.0,1
65,26,Química,2022,2022-06-17,,69.98,,,69.0,,,,,,,19,0.24050632911392406,7.6847368421052655,0.8987341772151899,69.49000000000001,1
65,26,Química,2022,2022-07-14,,69.98,,,69.0,,,77.84,,,,24,0.24489795918367346,7.397083333333335,0.8877551020408163,72.27333333333333,1
65,26,Química,2022,2022-07-27,81.43,69.98,,,69.0,,,77.84,,,,25,0.2336448598130841,7.371200000000001,0.8691588785046729,74.5625,1
65,26,Química,2022,2022-08-30,81.43,69.98,,,69.0,71.65,,77.84,,,,29,0.22137404580152673,7.314482758620691,0.8625954198473282,73.98,1
65,26,Química,2022,2022-09-14,81.43,69.98,,,69.0,71.65,,77.84,,,76.53,30,0.2112676056338028,7.371333333333335,0.852112676056338,74.40500000000002,1
65,26,Química,2022,2022-09-23,81.43,69.98,,,69.0,71.65,70.44,77.84,,,76.53,34,0.22818791946308725,7.213235294117648,0.8590604026845637,73.83857142857143,1
65,26,Química,2022,2022-10-19,81.43,69.98,,,69.0,71.65,70.44,77.84,68.64,,76.53,37,0.2215568862275449,7.223243243243244,0.8502994011976048,73.18875,1
65,26,Química,2022,2022-11-02,81.43,69.98,72.23,,69.0,71.65,70.44,77.84,68.64,,76.53,37,0.20903954802259886,7.223243243243244,0.8531073446327684,73.08222222222223,1
65,26,Química,2022,2022-11-29,81.43,69.98,72.23,,69.0,71.65,70.44,77.84,68.64,77.36,76.53,41,0.20918367346938777,7.352682926829271,0.8316326530612245,73.51,1
65,26,Química,2022,2022-11-30,81.43,69.98,72.23,71.64,69.0,71.65,70.44,77.84,68.64,77.36,76.53,41,0.20812182741116753,7.352682926829271,0.8324873096446701,73.34,1
62,26,Química,2022,2022-04-06,,,,82.89,,,,,,,,8,0.2962962962962963,7.33,0.7777777777777778,82.89,1
62,26,Química,2022,2022-04-27,,,,82.89,,81.01,,,,,,13,0.30952380952380953,7.284615384615384,0.8571428571428571,81.95,1
62,26,Química,2022,2022-05-06,,,,82.89,,81.01,,,75.77,,,16,0.32653061224489793,7.222499999999999,0.8163265306122449,79.89,1
62,26,Química,2022,2022-05-16,,,,82.89,,81.01,,,75.77,,69.55,17,0.3090909090909091,7.16235294117647,0.8363636363636363,77.305,1
62,26,Química,2022,2022-05-25,76.85,,,82.89,,81.01,,,75.77,,69.55,17,0.27419354838709675,7.16235294117647,0.8548387096774194,77.214,1
62,26,Química,2022,2022-09-01,76.85,,,82.89,,81.01,71.41,,75.77,,69.55,34,0.2556390977443609,7.119999999999997,0.8345864661654135,76.24666666666667,1
62,26,Química,2022,2022-09-29,76.85,,,82.89,,81.01,71.41,,75.77,66.37,69.55,38,0.24836601307189543,7.179999999999998,0.8496732026143791,74.83571428571429,1
62,26,Química,2022,2022-10-03,76.85,68.7,,82.89,,81.01,71.41,,75.77,66.37,69.55,39,0.25161290322580643,7.215384615384614,0.8516129032258064,74.06875,1
62,26,Química,2022,2022-10-11,76.85,68.7,73.23,82.89,,81.01,71.41,,75.77,66.37,69.55,40,0.2484472049689441,7.264749999999998,0.84472049689441,73.97555555555556,1
62,26,Química,2022,2022-10-20,76.85,68.7,73.23,82.89,,81.01,71.41,70.95,75.77,66.37,69.55,44,0.2619047619047619,7.235454545454544,0.8511904761904762,73.673,1
62,26,Química,2022,2022-10-21,76.85,68.7,73.23,82.89,83.64,81.01,71.41,70.95,75.77,66.37,69.55,44,0.2603550295857988,7.235454545454544,0.8520710059171598,74.57909090909091,1
44,26,Química,2022,2022-03-22,,,,,57.49,,,,,,,2,0.125,8.86,0.875,57.49,1
44,26,Química,2022,2022-05-02,,,,59.02,57.49,,,,,,,12,0.26666666666666666,8.083333333333334,0.8222222222222222,58.255,1
44,26,Química,2022,2022-05-19,45.63,,,59.02,57.49,,,,,,,14,0.2413793103448276,8.002857142857144,0.8103448275862069,54.046666666666674,1
44,26,Química,2022,2022-07-22,45.63,,34.17,59.02,57.49,,,,,,,28,0.2692307692307692,7.959285714285717,0.8365384615384616,49.0775,1
44,26,Química,2022,2022-08-04,45.63,38.07,34.17,59.02,57.49,,,,,,,30,0.26548672566371684,7.9153333333333356,0.8407079646017699,46.876,1
44,26,Química,2022,2022-08-15,45.63,38.07,34.17,59.02,57.49,,,,,58.45,,32,0.26666666666666666,7.950937500000002,0.8333333333333334,48.80500000000001,1
44,26,Química,2022,2022-09-13,45.63,38.07,34.17,59.02,57.49,61.53,,,,58.45,,37,0.2624113475177305,8.042702702702703,0.8226950354609929,50.62285714285714,1
44,26,Química,2022,2022-09-16,45.63,38.07,34.17,59.02,57.49,61.53,,,,58.45,53.58,39,0.2708333333333333,8.127435897435898,0.8263888888888888,50.9925,1
44,26,Química,2022,2022-09-26,45.63,38.07,34.17,59.02,57.49,61.53,,,62.99,58.45,53.58,41,0.2733333333333333,8.037317073170732,0.82,52.32555555555555,1
44,26,Química,2022,2022-09-29,45.63,38.07,34.17,59.02,57.49,61.53,,63.3,62.99,58.45,53.58,43,0.28104575163398693,8.05860465116279,0.8169934640522876,53.42299999999999,1
44,26,Química,2022,2022-10-25,45.63,38.07,34.17,59.02,57.49,61.53,51.76,63.3,62.99,58.45,53.58,48,0.2807017543859649,7.9937499999999995,0.8304093567251462,53.27181818181817,1
42,26,Química,2022,2022-03-17,,,,,91.49,,,,,,,7,0.5384615384615384,7.400000000000001,0.6923076923076923,91.49,1
42,26,Química,2022,2022-04-05,,,98.23,,91.49,,,,,,,8,0.3076923076923077,7.162500000000001,0.8076923076923077,94.86,1
42,26,Química,2022,2022-04-15,,,98.23,,91.49,,,,,87.27,,10,0.29411764705882354,7.587000000000001,0.8235294117647058,92.33,1
42,26,Química,2022,2022-06-28,,,98.23,,91.49,99.75,,,,87.27,,24,0.27906976744186046,7.802500000000001,0.8488372093023255,94.185,1
42,26,Química,2022,2022-08-04,,,98.23,,91.49,99.75,,,98.77,87.27,,32,0.2831858407079646,7.668125000000001,0.8584070796460177,95.102,1
42,26,Química,2022,2022-08-16,,,98.23,,91.49,99.75,99.79,,98.77,87.27,,36,0.2975206611570248,7.617777777777778,0.8677685950413223,95.88333333333333,1
42,26,Química,2022,2022-08-19,,,98.23,,91.49,99.75,99.79,98.88,98.77,87.27,,36,0.2903225806451613,7.617777777777778,0.8629032258064516,96.31142857142858,1
42,26,Química,2022,2022-09-07,98.86,,98.23,,91.49,99.75,99.79,98.88,98.77,87.27,,37,0.27007299270072993,7.617567567567568,0.8613138686131386,96.63000000000001,1
42,26,Química,2022,2022-10-21,98.86,,98.23,,91.49,99.75,99.79,98.88,98.77,87.27,97.3,44,0.2603550295857988,7.560681818181817,0.8698224852071006,96.70444444444445,1
42,26,Química,2022,2022-10-28,98.86,98.29,98.23,,91.49,99.75,99.79,98.88,98.77,87.27,97.3,45,0.25862068965517243,7.608666666666666,0.8735632183908046,96.863,1
42,26,Química,2022,2022-11-02,98.86,98.29,98.23,87.06,91.49,99.75,99.79,98.88,98.77,87.27,97.3,47,0.2655367231638418,7.595744680851064,0.8757062146892656,95.9718181818182,1
41,26,Química,2022,2022-03-15,,,,95.24,,,,,,,,2,0.18181818181818182,7.1899999999999995,0.9090909090909091,95.24,1
